URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,3.0.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/v3-MaritalStatus"
http://terminology.hl7.org/CodeSystem/v3-MaterialForm,2.0.1,retired,"2.16.840.1.113883.5.1127",MaterialForm,MaterialForm,"A value representing the state (solid, liquid, gas) and nature of the material.    *Open Issue:*  There exist no codes in the repository for this coding system; should it be removed?","ValueSet/v3-materialForm"
http://terminology.hl7.org/CodeSystem/v3-MessageWaitingPriority,3.0.0,active,"2.16.840.1.113883.5.1083",MessageWaitingPriority,MessageWaitingPriority,"Indicates that the receiver has messages for the sender    *OpenIssue:* Description does not make sense relative to name of coding system. Must be reviewed and improved.","ValueSet/v3-MessageWaitingPriority"
http://terminology.hl7.org/CodeSystem/v3-ModifyIndicator,3.0.0,active,"2.16.840.1.113883.5.81",ModifyIndicator,ModifyIndicator,"Indicates whether the subscription to a query is new or is being modified.","ValueSet/v3-ModifyIndicator"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,3.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/v3-AskedButUnknown,ValueSet/v3-ClassNullFlavor,ValueSet/v3-Unknown,ValueSet/v3-NullFlavor,ValueSet/v3-NoInformation,ValueSet/v3-Other,ValueSet/gender-identity"
http://terminology.hl7.org/CodeSystem/v3-ObservationCategory,3.0.0,active,"2.16.840.1.113883.4.642.1.222",ObservationCategory,ObservationCategory,"High level observation categories for the general type of observation being made.    URL: http://hl7-fhir.github.io/valueset-observation-category.html    This is an inline code system http://hl7.org/fhir/observation-category.","ValueSet/v3-ObservationCategory"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,3.0.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/v3-ObservationInterpretationDetected,ValueSet/v3-ObservationInterpretationNormalityHigh,ValueSet/v3-ObservationInterpretationExceptions,ValueSet/v3-ObservationInterpretationChange,ValueSet/v3-ObservationInterpretation,ValueSet/v3-ObservationInterpretationProtocolInclusion,ValueSet/v3-ObservationInterpretationNormalityLow,ValueSet/v3-ObservationInterpretationNormality,ValueSet/v3-ReactivityObservationInterpretation,ValueSet/v3-ObservationInterpretationSusceptibility,ValueSet/v3-ObservationInterpretationOustsideThreshold,ValueSet/v3-ObservationInterpretationNormalityAbnormal,ValueSet/v3-GeneticObservationInterpretation,ValueSet/v3-ObservationInterpretationExpectation,ValueSet/v3-ObservationInterpretationNormalityCriticallyAbnormal"
http://terminology.hl7.org/CodeSystem/v3-ObservationMethod,3.0.0,active,"2.16.840.1.113883.5.84",ObservationMethod,ObservationMethod,"A code that provides additional detail about the means or technique used to ascertain the observation.    *Examples:* Blood pressure measurement method: arterial puncture vs. sphygmomanometer (Riva-Rocci), sitting vs. supine position, etc.    *OpenIssue:* Description copied from Concept Domain of same name. Must be verified. Note that the Domain has a full discussion about use of the attribute and constraining that is not appropriate for the code system description. Needs to be improved.","ValueSet/v3-xAdverseEventCausalityAssessmentMethods,ValueSet/v3-tst0275a,ValueSet/v3-ObservationMethodAggregate,ValueSet/v3-GeneticObservationMethod,ValueSet/v3-SusceptibilityObservationMethodType,ValueSet/v3-ObservationMethod,ValueSet/v3-tst0280,ValueSet/v3-DecisionObservationMethod,ValueSet/v3-tst0272,ValueSet/v3-VerificationMethod,ValueSet/v3-AlgorithmicDecisionObservationMethod"
http://terminology.hl7.org/CodeSystem/v3-ObservationValue,3.0.0,draft,"2.16.840.1.113883.5.1063",ObservationValue,ObservationValue,"This code system covers all concepts of HL7-defined values for the Observation value element, when it has a coded datatype.","ValueSet/v3-SecurityIntegrityProvenanceAssertedByObservationValue,ValueSet/v3-SecurityTrustObservationValue,ValueSet/v3-ObservationLivingSituationValue,ValueSet/v3-ObservationEligibilityIndicatorValue,ValueSet/v3-ActCoverageAssessmentObservationValue,ValueSet/v3-ObservationLivingDependencyValue,ValueSet/v3-CompositeMeasureScoring,ValueSet/v3-SecurityTrustAccreditationObservationValue,ValueSet/v3-GeneticObservationValue,ValueSet/v3-ObservationHealthStatusValue,ValueSet/v3-SecurityAlterationIntegrityObservationValue,ValueSet/v3-SecurityTrustAgreementObservationValue,ValueSet/v3-SecurityIntegrityProvenanceReportedByObservationValue,ValueSet/v3-ObservationAssetValue,ValueSet/v3-WorkScheduleODH,ValueSet/v3-CoverageLimitObservationValue,ValueSet/v3-SecurityIntegrityObservationValue,ValueSet/v3-SecurityTrustAssuranceObservationValue,ValueSet/v3-employmentStatusODH,ValueSet/v3-SecurityIntegrityProvenanceObservationValue,ValueSet/v3-SecurityTrustCertificateObservationValue,ValueSet/v3-ObservationPopulationInclusion,ValueSet/v3-SecurityControlObservationValue,ValueSet/v3-ObservationIncomeValue,ValueSet/v3-SeverityObservation,ValueSet/v3-ObservationSocioEconomicStatusValue,ValueSet/v3-ActFinancialStatusObservationValue,ValueSet/v3-ObservationLivingExpenseValue,ValueSet/v3-ObservationMeasureType,ValueSet/v3-CriticalityObservationValue,ValueSet/v3-SecurityTrustFrameworkObservationValue,ValueSet/v3-CoverageLevelObservationValue,ValueSet/v3-SecurityObservationValue,ValueSet/v3-PartialCompletionScale,ValueSet/v3-AllergyTestValue,ValueSet/v3-SecurityCategoryObservationValue,ValueSet/v3-SecurityIntegrityConfidenceObservationValue,ValueSet/v3-SecurityDataIntegrityObservationValue,ValueSet/v3-SecurityTrustMechanismObservationValue,ValueSet/v3-ObservationMeasureScoring,ValueSet/v3-VerificationOutcomeValue"
http://terminology.hl7.org/CodeSystem/v3-ParticipationFunction,3.0.0,active,"2.16.840.1.113883.5.88",ParticipationFunction,ParticipationFunction,"This code is used to specify the exact function an actor had in a service in all necessary detail. This domain may include local extensions (CWE).","ValueSet/v3-AuthorizedParticipationFunction,ValueSet/v3-AuthorizedReceiverParticipationFunction,ValueSet/v3-UnderwriterParticipationFunction,ValueSet/v3-CoverageParticipationFunction,ValueSet/v3-ConsenterParticipationFunction,ValueSet/v3-OverriderParticipationFunction,ValueSet/v3-SponsorParticipationFunction,ValueSet/v3-ParticipationFunction,ValueSet/v3-PayorParticipationFunction"
http://terminology.hl7.org/CodeSystem/v3-ParticipationMode,4.0.0,active,"2.16.840.1.113883.5.1064",ParticipationMode,ParticipationMode,"A set of codes specifying the modality by which the Entity playing the Role is participating in the Act.    *Examples:* Physically present, over the telephone, written communication.    *Rationale:* Particularly for author (originator) participants this is used to specify whether the information represented by the act was initially provided verbally, (hand-)written, or electronically.    *Open Issue:* There needs to be a reexamination of the hierarchies as there seems to be some muddling between ELECTRONIC and other concepts that involve electronic communication that are in other hierarchies.","ValueSet/v3-ParticipationModeElectronicData,ValueSet/v3-xPhysicalVerbalParticipationMode,ValueSet/v3-ParticipationModeVerbal,ValueSet/v3-ParticipationModeWritten,ValueSet/v3-ParticipationMode"
http://terminology.hl7.org/CodeSystem/v3-ParticipationSignature,3.0.0,active,"2.16.840.1.113883.5.89",ParticipationSignature,ParticipationSignature,"A set of codes specifying whether and how the participant has attested his participation through a signature and or whether such a signature is needed.    *Examples:* A surgical Procedure act object (representing a procedure report) requires a signature of the performing and responsible surgeon, and possibly other participants. (See also: Participation.signatureText.)","ValueSet/v3-ParticipationSignature"
http://terminology.hl7.org/CodeSystem/v3-ParticipationType,5.0.0,active,"2.16.840.1.113883.5.90",ParticipationType,ParticipationType,"A code specifying the meaning and purpose of every Participation instance. Each of its values implies specific constraints on the Roles undertaking the participation.","ValueSet/v3-ParticipationProduct,ValueSet/v3-ParticipationUgentNotificationContact,ValueSet/v3-ParticipationEscort,ValueSet/v3-ParticipationAdmitter,ValueSet/v3-ParticipationAttender,ValueSet/v3-xServiceEventPerformer,ValueSet/v3-ParticipationReferredTo,ValueSet/v3-ParticipationExposureparticipation,ValueSet/v3-ReactionParticipant,ValueSet/v3-ParticipationRemote,ValueSet/v3-ParticipationAncillary,ValueSet/v3-ParticipationPrimaryInformationRecipient,ValueSet/v3-ParticipationDistributor,ValueSet/v3-ParticipationPhysicalPerformer,ValueSet/v3-ParticipationExposureagent,ValueSet/v3-ParticipationReusableDevice,ValueSet/v3-ParticipationDonor,ValueSet/v3-ParticipationInformant,ValueSet/v3-ParticipationTracker,ValueSet/v3-ParticipationIndirectTarget,ValueSet/v3-ParticipationInformationTranscriber,ValueSet/v3-ParticipationLegalAuthenticator,ValueSet/v3-ParticipationTargetSubject,ValueSet/v3-ParticipationCoverageTarget,ValueSet/v3-ParticipationType,ValueSet/v3-ParticipationDataEntryPerson,ValueSet/v3-ParticipationPrimaryPerformer,ValueSet/v3-ParticipationRecordTarget,ValueSet/v3-ParticipationHolder,ValueSet/v3-ParticipationTargetLocation,ValueSet/v3-ParticipationWitness,ValueSet/v3-xParticipationVrfRespSprfWit,ValueSet/v3-xInformationRecipient,ValueSet/v3-ParticipationCustodian,ValueSet/v3-ParticipationResponsibleParty,ValueSet/v3-ParticipationAuthorOriginator,ValueSet/v3-ParticipationBaby,ValueSet/v3-ParticipationVerifier,ValueSet/v3-ParticipationGuarantorParty,ValueSet/v3-xParticipationAuthorPerformer,ValueSet/v3-ParticipationBeneficiary,ValueSet/v3-ParticipationVia,ValueSet/v3-ParticipationReferrer,ValueSet/v3-ParticipationConsultant,ValueSet/v3-ParticipationAnalyte,ValueSet/v3-ParticipationNon-reuseableDevice,ValueSet/v3-ParticipationCatalyst,ValueSet/v3-ParticipationSpecimen,ValueSet/v3-ParticipationTargetDevice,ValueSet/v3-ParticipationDischarger,ValueSet/v3-ParticipationOrigin,ValueSet/v3-ParticipationParticipation,ValueSet/v3-xEncounterParticipant,ValueSet/v3-ParticipationExposuretarget,ValueSet/v3-ParticipationReferredBy,ValueSet/v3-xParticipationEntVrf,ValueSet/v3-xParticipationPrfEntVrf,ValueSet/encounter-participant-type,ValueSet/v3-ParticipationExposuresource,ValueSet/v3-ParticipationCausativeAgent,ValueSet/v3-xEncounterPerformerParticipation,ValueSet/v3-ParticipationCallbackContact,ValueSet/v3-ParticipationInformationRecipient,ValueSet/v3-ParticipationSecondaryPerformer,ValueSet/v3-ParticipationInformationGenerator,ValueSet/v3-ParticipationEntryLocation,ValueSet/v3-ParticipationConsumable,ValueSet/v3-ParticipationDestination,ValueSet/v3-ParticipationTargetDirect,ValueSet/v3-ParticipationReceiver,ValueSet/v3-ParticipationAuthenticator,ValueSet/v3-ParticipationTypeCDASectionOverride"
http://terminology.hl7.org/CodeSystem/v3-PatientImportance,3.0.0,active,"2.16.840.1.113883.5.1075",PatientImportance,PatientImportance,"Patient VIP code","ValueSet/v3-PatientImportance"
http://terminology.hl7.org/CodeSystem/v3-PaymentTerms,3.0.0,active,"2.16.840.1.113883.5.91",PaymentTerms,PaymentTerms,"Describes payment terms for a financial transaction, used in an invoice.    This is typically expressed as a responsibility of the acceptor or payor of an invoice.","ValueSet/v3-PaymentTerms"
